tweet_id,timestamp,source,expanded_urls,jpg_url,img_num
697270446429966336,2016-02-10 04:06:43 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/697270446429966336/photo/1,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,1
697259378236399616,2016-02-10 03:22:44 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/697259378236399616/photo/1,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,1
697255105972801536,2016-02-10 03:05:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/697255105972801536/photo/1,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,1
697242256848379904,2016-02-10 02:14:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/697242256848379904/photo/1,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg,1
696900204696625153,2016-02-09 03:35:31 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/696900204696625153/photo/1,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg,1
696894894812565505,2016-02-09 03:14:25 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/696894894812565505/photo/1,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg,1
696886256886657024,2016-02-09 02:40:05 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/696886256886657024/photo/1,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,1
696877980375769088,2016-02-09 02:07:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/696877980375769088/photo/1,https://pbs.twimg.com/media/CavO0uuWEAE96Ed.jpg,1
696754882863349760,2016-02-08 17:58:03 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/696754882863349760/photo/1,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,1
696713835009417216,2016-02-08 15:14:57 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/696713835009417216/photo/1,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg,1
